ds,y,yhat
2016-03-29 05:00:00,4.0,9.226562
2016-03-29 06:00:00,9.0,8.898437
2016-03-29 07:00:00,9.0,10.320312
2016-03-29 08:00:00,12.0,14.117676
2016-03-29 09:00:00,10.0,19.234375
2016-03-29 10:00:00,13.0,20.2117
2016-03-29 11:00:00,13.0,20.081657
2016-03-29 12:00:00,14.0,23.975098
2016-03-29 13:00:00,12.0,28.12793
2016-03-29 14:00:00,20.0,28.982422
2016-03-29 15:00:00,14.0,31.217773
2016-03-29 16:00:00,17.0,32.543945
2016-03-29 17:00:00,25.0,35.722656
2016-03-29 18:00:00,26.0,37.78711
2016-03-29 19:00:00,30.0,40.76758
2016-03-29 20:00:00,37.0,46.154297
2016-03-29 21:00:00,44.0,45.921875
2016-03-29 22:00:00,46.0,53.250004
2016-03-29 23:00:00,42.0,36.625
2016-03-30 00:00:00,16.0,60.53907
2016-03-30 01:00:00,9.0,59.992195
2016-03-30 02:00:00,9.0,51.867195
2016-03-30 03:00:00,10.0,46.378914
2016-03-30 04:00:00,11.0,37.218754
2016-03-30 05:00:00,9.0,30.59766
2016-03-30 06:00:00,10.0,24.962893
2016-03-30 07:00:00,12.0,21.413088
2016-03-30 08:00:00,8.0,23.185549
2016-03-30 09:00:00,6.0,23.654299
2016-03-30 10:00:00,8.0,22.02344
2016-03-30 11:00:00,9.0,29.054691
2016-03-30 12:00:00,19.0,32.257816
2016-03-30 13:00:00,18.0,40.07032
2016-03-30 14:00:00,30.0,41.847664
2016-03-30 15:00:00,29.0,47.160164
2016-03-30 16:00:00,36.0,57.804695
2016-03-30 17:00:00,44.0,65.73439
2016-03-30 18:00:00,56.0,67.92189
2016-03-30 19:00:00,49.0,71.125015
2016-03-30 20:00:00,57.0,74.21095
2016-03-30 21:00:00,67.0,75.656265
2016-03-30 22:00:00,67.0,77.218765
2016-03-30 23:00:00,70.0,76.593765
2016-03-31 00:00:00,80.0,80.968765
2016-03-31 01:00:00,96.0,84.64064
2016-03-31 02:00:00,107.0,88.70314
2016-03-31 03:00:00,106.0,95.187515
2016-03-31 04:00:00,114.0,100.812515
2016-03-31 05:00:00,123.0,103.781265
2016-03-31 06:00:00,129.0,105.812515
2016-03-31 07:00:00,120.0,107.14064
2016-03-31 08:00:00,117.0,107.375015
2016-03-31 09:00:00,153.0,108.937515
2016-03-31 10:00:00,169.0,110.968765
2016-03-31 11:00:00,183.0,111.593765
2016-03-31 12:00:00,207.0,109.875015
2016-03-31 13:00:00,238.0,109.093765
2016-03-31 14:00:00,246.0,106.906265
2016-03-31 15:00:00,237.0,104.48439
2016-03-31 16:00:00,236.0,102.218765
2016-03-31 17:00:00,196.0,97.375015
2016-03-31 18:00:00,162.0,100.73439
2016-03-31 19:00:00,159.0,104.48439
2016-03-31 20:00:00,193.0,108.54689
2016-03-31 21:00:00,163.0,100.73439
2016-03-31 22:00:00,71.0,96.51564
2016-03-31 23:00:00,56.0,87.88283
2016-04-01 00:00:00,53.0,78.07814
2016-04-01 01:00:00,59.0,67.33595
2016-04-01 02:00:00,58.0,62.375008
2016-04-01 03:00:00,65.0,61.203133
2016-04-01 04:00:00,60.0,57.609383
2016-04-01 05:00:00,68.0,52.90235
2016-04-01 06:00:00,70.0,61.359383
2016-04-01 07:00:00,84.0,72.45314
2016-04-01 08:00:00,94.0,65.26564
2016-04-01 09:00:00,63.0,36.261723
2016-04-01 10:00:00,24.0,19.582033
2016-04-01 11:00:00,13.0,13.804443
2016-04-01 12:00:00,12.0,11.522949
2016-04-01 13:00:00,19.0,9.40869
2016-04-01 14:00:00,4.0,8.576171
2016-04-01 15:00:00,15.0,7.916991
2016-04-01 16:00:00,13.0,7.7558584
2016-04-01 17:00:00,7.0,6.8427725
2016-04-01 18:00:00,12.0,7.5703115
2016-04-01 19:00:00,9.0,8.202636
2016-04-01 20:00:00,7.0,7.633788
2016-04-01 21:00:00,8.0,8.017089
2016-04-01 22:00:00,12.0,7.5947256
2016-04-01 23:00:00,9.0,8.017089
2016-04-02 00:00:00,9.0,9.978515
2016-04-02 01:00:00,7.0,8.935546
2016-04-02 02:00:00,6.0,8.085937
2016-04-02 03:00:00,3.0,7.3359365
2016-04-02 04:00:00,10.0,7.9101553
2016-04-02 05:00:00,6.0,8.419921
2016-04-02 06:00:00,3.0,8.624999
2016-04-02 07:00:00,5.0,9.638671
2016-04-02 08:00:00,3.0,12.049805
2016-04-02 09:00:00,3.0,11.759766
2016-04-02 10:00:00,8.0,13.0078125
2016-04-02 11:00:00,11.0,12.861328
2016-04-02 12:00:00,4.0,11.15625
2016-04-02 13:00:00,11.0,8.220702
2016-04-02 14:00:00,13.0,7.751952
2016-04-02 15:00:00,3.0,6.105468
2016-04-02 16:00:00,6.0,5.7070303
2016-04-02 17:00:00,5.0,5.906249
2016-04-02 18:00:00,4.0,5.531249
2016-04-02 19:00:00,11.0,4.699218
2016-04-02 20:00:00,7.0,4.968749
2016-04-02 21:00:00,7.0,5.167968
2016-04-02 22:00:00,6.0,5.0859365
2016-04-02 23:00:00,9.0,4.230468
2016-04-03 00:00:00,9.0,4.6757803
2016-04-03 01:00:00,5.0,4.324218
2016-04-03 02:00:00,5.0,4.933593
2016-04-03 03:00:00,9.0,4.980468
2016-04-03 04:00:00,4.0,4.5234365
2016-04-03 05:00:00,3.0,4.499999
2016-04-03 06:00:00,6.0,4.605468
2016-04-03 07:00:00,4.0,4.4765615
2016-04-03 08:00:00,19.0,4.687499
2016-04-03 09:00:00,17.0,5.0390615
2016-04-03 10:00:00,12.0,5.496093
2016-04-03 11:00:00,4.0,6.2578115
2016-04-03 12:00:00,3.0,6.1933584
2016-04-03 13:00:00,9.0,8.80664
2016-04-03 14:00:00,6.0,9.123046
2016-04-03 15:00:00,14.0,8.982421
2016-04-03 16:00:00,21.0,10.458984
2016-04-03 17:00:00,22.0,15.446777
2016-04-03 18:00:00,28.0,13.766602
2016-04-03 19:00:00,27.0,14.1328125
2016-04-03 20:00:00,32.0,17.534912
2016-04-03 21:00:00,34.0,21.75
2016-04-03 22:00:00,33.0,27.28125
2016-04-03 23:00:00,41.0,32.683594
2016-04-04 00:00:00,39.0,31.78125
2016-04-04 01:00:00,42.0,36.55078
2016-04-04 02:00:00,45.0,40.804688
2016-04-04 03:00:00,48.0,44.015625
2016-04-04 04:00:00,51.0,45.117188
2016-04-04 05:00:00,49.0,63.11719
2016-04-04 06:00:00,53.0,65.25
2016-04-04 07:00:00,54.0,68.765625
2016-04-04 08:00:00,60.0,74.765625
2016-04-04 09:00:00,71.0,79.453125
2016-04-04 10:00:00,78.0,75.703125
2016-04-04 11:00:00,75.0,80.8125
2016-04-04 12:00:00,76.0,82.54688
2016-04-04 13:00:00,81.0,76.875
2016-04-04 14:00:00,89.0,69.5625
2016-04-04 15:00:00,74.0,69.5625
2016-04-04 16:00:00,79.0,75.703125
2016-04-04 17:00:00,82.0,85.82813
2016-04-04 18:00:00,78.0,90.09376
2016-04-04 19:00:00,71.0,95.62501
2016-04-04 20:00:00,79.0,111.14063
2016-04-04 21:00:00,83.0,112.40626
2016-04-04 22:00:00,95.0,120.46876
2016-04-04 23:00:00,101.0,127.31251
2016-04-05 00:00:00,105.0,76.34376
2016-04-05 01:00:00,114.0,82.65626
2016-04-05 02:00:00,121.0,94.00001
2016-04-05 03:00:00,121.0,102.12501
2016-04-05 04:00:00,109.0,108.37501
2016-04-05 05:00:00,116.0,117.500015
2016-04-05 06:00:00,137.0,131.37502
2016-04-05 07:00:00,109.0,131.25002
2016-04-05 08:00:00,104.0,124.937515
2016-04-05 09:00:00,100.0,119.437515
2016-04-05 10:00:00,96.0,126.000015
2016-04-05 11:00:00,136.0,129.43752
2016-04-05 12:00:00,165.0,123.500015
2016-04-05 13:00:00,154.0,119.812515
2016-04-05 14:00:00,156.0,112.06251
2016-04-05 15:00:00,152.0,101.50001
2016-04-05 16:00:00,152.0,103.18751
2016-04-05 17:00:00,154.0,99.00001
2016-04-05 18:00:00,114.0,83.93751
2016-04-05 19:00:00,89.0,64.4375
2016-04-05 20:00:00,64.0,48.70313
2016-04-05 21:00:00,55.0,39.5625
2016-04-05 22:00:00,49.0,30.070312
2016-04-05 23:00:00,46.0,22.802734
2016-04-06 00:00:00,40.0,22.78711
2016-04-06 01:00:00,42.0,22.466797
2016-04-06 02:00:00,55.0,20.984375
2016-04-06 03:00:00,49.0,23.080078
2016-04-06 04:00:00,62.0,25.214844
2016-04-06 05:00:00,76.0,27.070312
2016-04-06 06:00:00,87.0,29.460938
2016-04-06 07:00:00,97.0,39.703125
2016-04-06 08:00:00,103.0,42.90625
2016-04-06 09:00:00,97.0,49.875004
2016-04-06 10:00:00,111.0,60.781254
2016-04-06 11:00:00,133.0,72.00001
2016-04-06 12:00:00,143.0,82.03126
2016-04-06 13:00:00,164.0,100.81251
2016-04-06 14:00:00,194.0,126.500015
2016-04-06 15:00:00,206.0,146.18752
2016-04-06 16:00:00,217.0,153.00002
2016-04-06 17:00:00,214.0,165.37502
2016-04-06 18:00:00,210.0,173.50002
2016-04-06 19:00:00,225.0,183.00002
2016-04-06 20:00:00,231.0,187.00002
2016-04-06 21:00:00,247.0,182.62502
2016-04-06 22:00:00,250.0,190.87502
2016-04-06 23:00:00,253.0,198.50002
2016-04-07 00:00:00,240.0,214.50003
2016-04-07 01:00:00,240.0,213.50003
2016-04-07 02:00:00,241.0,211.87502
2016-04-07 03:00:00,233.0,202.25002
2016-04-07 04:00:00,236.0,193.75002
2016-04-07 05:00:00,226.0,173.87502
2016-04-07 06:00:00,222.0,155.75002
2016-04-07 07:00:00,194.0,147.18752
2016-04-07 08:00:00,65.0,61.906254
2016-04-07 09:00:00,32.0,36.6875
2016-04-07 10:00:00,22.0,22.59375
2016-04-07 11:00:00,24.0,13.777343
2016-04-07 12:00:00,24.0,8.570312
2016-04-07 13:00:00,19.0,7.8359356
2016-04-07 14:00:00,9.0,3.906248
2016-04-07 15:00:00,17.0,3.171873
2016-04-07 16:00:00,16.0,2.359373
2016-04-07 17:00:00,13.0,1.5156231
2016-04-07 18:00:00,6.0,2.265623
2016-04-07 19:00:00,3.0,2.234373
2016-04-07 20:00:00,9.0,0.9843731
2016-04-07 21:00:00,5.0,0.7343731
2016-04-07 22:00:00,3.0,0.5156231
2016-04-07 23:00:00,12.0,0.2031231
2016-04-08 00:00:00,3.0,0.0
2016-04-08 01:00:00,5.0,0.0
2016-04-08 02:00:00,9.0,0.0
2016-04-08 03:00:00,5.0,0.0
2016-04-08 04:00:00,11.0,0.0
2016-04-08 05:00:00,5.0,0.0
2016-04-08 06:00:00,3.0,0.0
2016-04-08 07:00:00,12.0,0.0
2016-04-08 08:00:00,11.0,0.0
2016-04-08 09:00:00,7.0,3.8583984
2016-04-08 10:00:00,3.0,7.0195312
2016-04-08 11:00:00,9.0,11.418457
2016-04-08 12:00:00,21.0,9.818848
2016-04-08 13:00:00,26.0,10.561523
2016-04-08 14:00:00,21.0,13.379883
2016-04-08 15:00:00,20.0,14.693848
2016-04-08 16:00:00,20.0,15.98877
2016-04-08 17:00:00,28.0,18.350098
2016-04-08 18:00:00,29.0,18.692871
2016-04-08 19:00:00,26.0,20.61621
2016-04-08 20:00:00,34.0,27.79541
2016-04-08 21:00:00,128.0,30.623291
2016-04-08 22:00:00,76.0,34.07959
2016-04-08 23:00:00,72.0,36.38379
2016-04-09 00:00:00,60.0,42.253784
2016-04-09 01:00:00,62.0,41.858643
2016-04-09 02:00:00,67.0,44.65796
2016-04-09 03:00:00,83.0,42.839355
2016-04-09 04:00:00,64.0,47.252563
2016-04-09 05:00:00,63.0,49.891205
2016-04-09 06:00:00,66.5,60.44458
2016-04-09 07:00:00,70.0,61.425293
2016-04-09 08:00:00,87.0,71.822754
2016-04-09 09:00:00,103.0,91.836914
2016-04-09 10:00:00,89.0,85.34326
2016-04-09 11:00:00,112.0,77.00244
2016-04-09 12:00:00,98.0,72.336914
2016-04-09 13:00:00,232.0,100.90137
2016-04-09 14:00:00,227.3793103448276,100.33008
2016-04-09 15:00:00,222.7586206896552,93.93164
2016-04-09 16:00:00,218.1379310344828,82.29639
2016-04-09 17:00:00,213.51724137931035,71.99414
2016-04-09 18:00:00,208.89655172413796,50.351807
2016-04-09 19:00:00,204.27586206896552,30.899414
2016-04-09 20:00:00,199.6551724137931,21.263672
2016-04-09 21:00:00,195.0344827586207,20.730469
2016-04-09 22:00:00,190.41379310344828,22.368164
2016-04-09 23:00:00,185.79310344827587,24.024902
2016-04-10 00:00:00,181.17241379310343,26.119629
2016-04-10 01:00:00,176.55172413793105,27.719238
2016-04-10 02:00:00,171.93103448275863,28.937988
2016-04-10 03:00:00,167.31034482758622,25.529297
2016-04-10 04:00:00,162.68965517241378,27.98584
2016-04-10 05:00:00,158.0689655172414,32.3562
2016-04-10 06:00:00,153.44827586206895,30.651855
2016-04-10 07:00:00,148.82758620689657,42.86792
2016-04-10 08:00:00,144.20689655172413,50.675537
2016-04-10 09:00:00,139.58620689655174,49.06343
2016-04-10 10:00:00,134.9655172413793,64.95776
2016-04-10 11:00:00,130.34482758620692,68.60449
2016-04-10 12:00:00,125.72413793103448,73.57471
2016-04-10 13:00:00,121.10344827586208,69.270996
2016-04-10 14:00:00,116.48275862068967,66.35742
2016-04-10 15:00:00,111.86206896551725,62.729736
2016-04-10 16:00:00,107.24137931034483,59.625732
2016-04-10 17:00:00,102.62068965517241,57.711914
2016-04-10 18:00:00,98.0,56.959717
2016-04-10 19:00:00,89.0,50.675537
2016-04-10 20:00:00,89.0,41.78247
2016-04-10 21:00:00,73.0,37.269287
2016-04-10 22:00:00,66.0,38.878418
2016-04-10 23:00:00,55.0,48.256634
2016-04-11 00:00:00,45.0,103.72632
2016-04-11 01:00:00,38.0,120.24707
2016-04-11 02:00:00,38.0,138.04785
2016-04-11 03:00:00,35.0,143.50293
2016-04-11 04:00:00,27.0,158.14551
2016-04-11 05:00:00,32.0,158.00195
2016-04-11 06:00:00,28.0,148.52734
2016-04-11 07:00:00,34.0,150.58496
2016-04-11 08:00:00,40.0,145.12988
2016-04-11 09:00:00,51.0,138.0
2016-04-11 10:00:00,42.0,126.25244
2016-04-11 11:00:00,33.0,115.70117
2016-04-11 12:00:00,24.0,106.51367
2016-04-11 13:00:00,34.0,96.56055
2016-04-11 14:00:00,42.0,97.20654
2016-04-11 15:00:00,47.5,99.658936
2016-04-11 16:00:00,53.0,98.75574
2016-04-11 17:00:00,63.0,101.53711
2016-04-11 18:00:00,69.0,100.693726
2016-04-11 19:00:00,58.0,101.812256
2016-04-11 20:00:00,56.0,102.64966
2016-04-11 21:00:00,55.0,101.11243
2016-04-11 22:00:00,56.0,114.79199
2016-04-11 23:00:00,54.0,124.242676
2016-04-12 00:00:00,61.0,129.02783
2016-04-12 01:00:00,64.0,137.49756
2016-04-12 02:00:00,67.0,138.76562
2016-04-12 03:00:00,65.0,138.47852
2016-04-12 04:00:00,71.0,141.73242
2016-04-12 05:00:00,68.0,148.6709
2016-04-12 06:00:00,66.0,160.58594
2016-04-12 07:00:00,75.0,151.49414
2016-04-12 08:00:00,79.0,146.18262
2016-04-12 09:00:00,76.0,157.42773
2016-04-12 10:00:00,80.0,142.25879
2016-04-12 11:00:00,85.0,149.14941
2016-04-12 12:00:00,94.0,149.96289
2016-04-12 13:00:00,98.0,150.72852
2016-04-12 14:00:00,105.0,151.01562
2016-04-12 15:00:00,97.0,126.08496
2016-04-12 16:00:00,84.0,125.51074
2016-04-12 17:00:00,44.0,131.7793
2016-04-12 18:00:00,74.0,125.6543
2016-04-12 19:00:00,71.0,122.44824
2016-04-12 20:00:00,70.0,123.93164
2016-04-12 21:00:00,72.0,124.194824
2016-04-12 22:00:00,89.0,127.54443
2016-04-12 23:00:00,96.0,135.10498
2016-04-13 00:00:00,97.0,147.95312
2016-04-13 01:00:00,107.0,162.83496
2016-04-13 02:00:00,117.0,175.41992
2016-04-13 03:00:00,116.0,168.57715
2016-04-13 04:00:00,118.0,197.04883
2016-04-13 05:00:00,126.0,186.47363
2016-04-13 06:00:00,134.0,215.90234
2016-04-13 07:00:00,152.0,220.30469
2016-04-13 08:00:00,162.0,229.6836
2016-04-13 09:00:00,179.0,246.33594
2016-04-13 10:00:00,204.0,243.65625
2016-04-13 11:00:00,220.0,252.84375
2016-04-13 12:00:00,210.0,209.49023
2016-04-13 13:00:00,189.0,197.81445
2016-04-13 14:00:00,143.0,178.14746
2016-04-13 15:00:00,64.0,109.28906
2016-04-13 16:00:00,16.0,81.54114
2016-04-13 17:00:00,13.0,61.820312
2016-04-13 18:00:00,11.0,41.842285
2016-04-13 19:00:00,6.0,35.023438
2016-04-13 20:00:00,9.0,34.257812
2016-04-13 21:00:00,15.0,38.851562
2016-04-13 22:00:00,20.0,44.737305
2016-04-13 23:00:00,22.0,47.584473
2016-04-14 00:00:00,21.0,0.0
2016-04-14 01:00:00,27.0,0.0
2016-04-14 02:00:00,30.0,0.0
2016-04-14 03:00:00,57.0,0.0
2016-04-14 04:00:00,51.0,0.0
2016-04-14 05:00:00,33.0,0.0
2016-04-14 06:00:00,23.0,2.9453125
2016-04-14 07:00:00,13.0,1.5273438
2016-04-14 08:00:00,12.0,13.9453125
2016-04-14 09:00:00,9.0,19.488281
2016-04-14 10:00:00,9.0,17.425781
2016-04-14 11:00:00,3.0,9.519531
2016-04-14 12:00:00,5.0,19.746094
2016-04-14 13:00:00,8.0,23.054688
2016-04-14 14:00:00,19.0,29.220703
2016-04-14 15:00:00,27.0,33.710938
2016-04-14 16:00:00,29.0,37.341797
2016-04-14 17:00:00,29.0,39.382812
2016-04-14 18:00:00,31.0,47.22461
2016-04-14 19:00:00,40.0,46.78418
2016-04-14 20:00:00,32.0,43.44336
2016-04-14 21:00:00,21.0,41.14453
2016-04-14 22:00:00,33.0,38.802734
2016-04-14 23:00:00,30.0,44.109375
2016-04-15 00:00:00,17.0,41.617188
2016-04-15 01:00:00,25.0,39.23242
2016-04-15 02:00:00,29.0,57.2417
2016-04-15 03:00:00,63.0,64.82031
2016-04-15 04:00:00,43.0,54.74414
2016-04-15 05:00:00,40.0,71.12598
2016-04-15 06:00:00,42.0,77.03955
2016-04-15 07:00:00,52.0,96.48828
2016-04-15 08:00:00,72.0,111.39844
2016-04-15 09:00:00,59.0,91.84766
2016-04-15 10:00:00,94.0,78.00635
2016-04-15 11:00:00,56.0,80.86914
2016-04-15 12:00:00,58.0,52.62793
2016-04-15 13:00:00,67.0,67.2937
2016-04-15 14:00:00,78.0,75.927734
2016-04-15 15:00:00,83.0,84.725586
2016-04-15 16:00:00,76.0,90.42969
2016-04-15 17:00:00,76.0,111.677734
2016-04-15 18:00:00,79.0,96.29492
2016-04-15 19:00:00,82.0,85.32715
2016-04-15 20:00:00,94.0,74.79443
2016-04-15 21:00:00,88.0,72.78027
2016-04-15 22:00:00,59.0,68.64621
2016-04-15 23:00:00,53.0,61.80713
2016-04-16 00:00:00,34.0,64.55176
2016-04-16 01:00:00,24.0,52.004883
2016-04-16 02:00:00,20.0,37.01953
2016-04-16 03:00:00,16.0,32.59375
2016-04-16 04:00:00,19.0,19.015625
2016-04-16 05:00:00,19.0,19.402344
2016-04-16 06:00:00,24.0,17.253906
2016-04-16 07:00:00,28.0,14.4609375
2016-04-16 08:00:00,73.0,0.7109375
2016-04-16 09:00:00,105.0,0.0
2016-04-16 10:00:00,64.0,0.625
2016-04-16 11:00:00,43.0,0.0
2016-04-16 12:00:00,35.0,0.0
2016-04-16 13:00:00,19.0,0.0
2016-04-16 14:00:00,16.0,0.0
2016-04-16 15:00:00,16.0,0.0
2016-04-16 16:00:00,15.0,0.0
2016-04-16 17:00:00,13.0,0.0
2016-04-16 18:00:00,7.0,0.0
2016-04-16 19:00:00,7.0,0.0
2016-04-16 20:00:00,6.0,0.0
2016-04-16 21:00:00,8.0,0.0
2016-04-16 22:00:00,9.0,0.0
2016-04-16 23:00:00,8.0,0.0
2016-04-17 00:00:00,12.0,0.0
2016-04-17 01:00:00,9.0,0.0
2016-04-17 02:00:00,13.0,0.0
2016-04-17 03:00:00,11.0,0.0
2016-04-17 04:00:00,12.0,0.0
2016-04-17 05:00:00,11.0,0.0
2016-04-17 06:00:00,14.0,0.0
2016-04-17 07:00:00,4.0,0.0
2016-04-17 08:00:00,12.0,0.0
2016-04-17 09:00:00,13.0,1.0839806
2016-04-17 10:00:00,18.0,2.0527306
2016-04-17 11:00:00,13.0,0.8720665
2016-04-17 12:00:00,16.0,1.5078087
2016-04-17 13:00:00,8.0,3.5966759
2016-04-17 14:00:00,9.0,0.0
2016-04-17 15:00:00,18.0,1.0537071
2016-04-17 16:00:00,22.0,3.2333946
2016-04-17 17:00:00,7.0,0.11523056
2016-04-17 18:00:00,8.0,2.9912071
2016-04-17 19:00:00,8.0,2.9912071
2016-04-17 20:00:00,11.0,3.4150352
2016-04-17 21:00:00,10.0,3.051754
2016-04-17 22:00:00,16.0,2.4462852
2016-04-17 23:00:00,13.0,0.0
2016-04-18 00:00:00,6.0,0.0
2016-04-18 01:00:00,6.0,0.0
2016-04-18 02:00:00,11.0,0.0
2016-04-18 03:00:00,15.0,0.0
2016-04-18 04:00:00,12.0,0.0
2016-04-18 05:00:00,13.0,0.0
2016-04-18 06:00:00,13.0,0.0
2016-04-18 07:00:00,10.0,0.0
2016-04-18 08:00:00,14.0,0.0
2016-04-18 09:00:00,16.0,0.08495712
2016-04-18 10:00:00,16.0,2.0527306
2016-04-18 11:00:00,16.0,5.140621
2016-04-18 12:00:00,13.0,2.83984
2016-04-18 13:00:00,17.0,4.4140587
2016-04-18 14:00:00,12.0,3.748043
2016-04-18 15:00:00,9.0,6.109371
2016-04-18 16:00:00,10.0,8.016598
2016-04-18 17:00:00,12.0,5.3828087
2016-04-18 18:00:00,11.0,4.656246
2016-04-18 19:00:00,10.0,8.1376915
2016-04-18 20:00:00,20.0,13.58691
2016-04-18 21:00:00,23.0,18.400387
2016-04-18 22:00:00,26.0,23.09277
2016-04-18 23:00:00,28.0,26.437986
2016-04-19 00:00:00,30.0,25.423826
2016-04-19 01:00:00,29.0,29.117186
2016-04-19 02:00:00,37.0,31.009275
2016-04-19 03:00:00,43.0,30.66113
2016-04-19 04:00:00,39.0,32.32617
2016-04-19 05:00:00,54.0,40.848145
2016-04-19 06:00:00,73.0,53.93573
2016-04-19 07:00:00,75.0,66.860596
2016-04-19 08:00:00,75.0,73.39209
2016-04-19 09:00:00,74.0,87.18164
2016-04-19 10:00:00,84.0,91.177734
2016-04-19 11:00:00,89.0,92.90332
2016-04-19 12:00:00,79.0,93.90234
2016-04-19 13:00:00,89.0,101.68262
2016-04-19 14:00:00,90.0,102.22754
2016-04-19 15:00:00,88.0,96.44531
2016-04-19 16:00:00,88.0,94.59863
2016-04-19 17:00:00,88.0,91.75293
2016-04-19 18:00:00,88.0,84.47217
2016-04-19 19:00:00,76.0,77.72119
2016-04-19 20:00:00,70.0,72.39307
2016-04-19 21:00:00,76.0,64.99878
2016-04-19 22:00:00,74.0,64.26465
2016-04-19 23:00:00,73.0,58.7984
2016-04-20 00:00:00,76.0,71.125
2016-04-20 01:00:00,81.5,64.3125
2016-04-20 02:00:00,87.0,61.093754
2016-04-20 03:00:00,99.0,59.562504
2016-04-20 04:00:00,68.0,59.281254
2016-04-20 05:00:00,51.0,57.406254
2016-04-20 06:00:00,56.0,56.76563
2016-04-20 07:00:00,56.0,58.937504
2016-04-20 08:00:00,56.0,63.156254
2016-04-20 09:00:00,63.0,62.843754
2016-04-20 10:00:00,74.0,65.71875
2016-04-20 11:00:00,92.0,70.15625
2016-04-20 12:00:00,99.0,74.31251
2016-04-20 13:00:00,86.0,62.375004
2016-04-20 14:00:00,44.0,45.09375
2016-04-20 15:00:00,41.0,42.453125
2016-04-20 16:00:00,47.0,33.1875
2016-04-20 17:00:00,44.0,34.625
2016-04-20 18:00:00,52.0,36.046875
2016-04-20 19:00:00,84.0,43.046875
2016-04-20 20:00:00,75.0,48.203125
2016-04-20 21:00:00,71.0,49.625004
2016-04-20 22:00:00,62.0,62.625004
2016-04-20 23:00:00,70.0,65.34375
2016-04-21 00:00:00,83.0,58.312504
2016-04-21 01:00:00,92.0,64.0
2016-04-21 02:00:00,94.0,83.75001
2016-04-21 03:00:00,76.0,84.62501
2016-04-21 04:00:00,91.0,102.87501
2016-04-21 05:00:00,89.0,113.81251
2016-04-21 06:00:00,102.0,131.31252
2016-04-21 07:00:00,153.0,146.62502
2016-04-21 08:00:00,193.0,153.87502
2016-04-21 09:00:00,209.0,165.87502
2016-04-21 10:00:00,209.0,175.12502
2016-04-21 11:00:00,207.0,156.00002
2016-04-21 12:00:00,177.0,141.31252
2016-04-21 13:00:00,137.0,109.87501
2016-04-21 14:00:00,97.0,98.25001
2016-04-21 15:00:00,65.0,77.15626
2016-04-21 16:00:00,79.0,44.703125
2016-04-21 17:00:00,104.0,27.78125
2016-04-21 18:00:00,78.0,19.582031
2016-04-21 19:00:00,68.0,14.609374
2016-04-21 20:00:00,39.0,8.906248
2016-04-21 21:00:00,31.0,4.921873
2016-04-21 22:00:00,44.0,2.968748
2016-04-21 23:00:00,53.0,2.140623
2016-04-22 00:00:00,58.0,5.937498
2016-04-22 01:00:00,56.0,5.328123
2016-04-22 02:00:00,49.0,6.859373
2016-04-22 03:00:00,40.0,8.218748
2016-04-22 04:00:00,45.0,7.984373
2016-04-22 05:00:00,38.0,7.718748
2016-04-22 06:00:00,35.0,6.624998
2016-04-22 07:00:00,32.0,5.328123
2016-04-22 08:00:00,47.0,5.968748
2016-04-22 09:00:00,55.0,5.140623
2016-04-22 10:00:00,45.0,5.437498
2016-04-22 11:00:00,38.0,4.124998
2016-04-22 12:00:00,42.0,3.562498
2016-04-22 13:00:00,29.0,4.234373
2016-04-22 14:00:00,25.0,5.078123
2016-04-22 15:00:00,35.0,4.484373
2016-04-22 16:00:00,33.0,2.734373
2016-04-22 17:00:00,24.0,3.140623
2016-04-22 18:00:00,23.0,2.281248
2016-04-22 19:00:00,27.0,0.0
2016-04-22 20:00:00,17.0,0.5937462
2016-04-22 21:00:00,34.0,2.218748
2016-04-22 22:00:00,24.0,3.843748
2016-04-22 23:00:00,26.0,9.632811
2016-04-23 00:00:00,28.0,21.130371
2016-04-23 01:00:00,22.0,21.09668
2016-04-23 02:00:00,18.0,22.163574
2016-04-23 03:00:00,16.0,23.561768
2016-04-23 04:00:00,14.0,22.478027
2016-04-23 05:00:00,16.0,22.893555
2016-04-23 06:00:00,18.0,23.702148
2016-04-23 07:00:00,19.0,23.926758
2016-04-23 08:00:00,19.0,22.354492
2016-04-23 09:00:00,11.0,16.930174
2016-04-23 10:00:00,16.0,13.942869
2016-04-23 11:00:00,12.0,11.438475
2016-04-23 12:00:00,24.0,10.180662
2016-04-23 13:00:00,15.0,13.875486
2016-04-23 14:00:00,17.0,12.842283
2016-04-23 15:00:00,24.0,13.426268
2016-04-23 16:00:00,19.0,17.356932
2016-04-23 17:00:00,32.0,18.77197
2016-04-23 18:00:00,34.0,21.164062
2016-04-23 19:00:00,30.0,25.29126
2016-04-23 20:00:00,36.0,30.111938
2016-04-23 21:00:00,39.0,36.490845
2016-04-23 22:00:00,44.0,42.82202
2016-04-23 23:00:00,40.0,44.394287
2016-04-24 00:00:00,42.0,41.37329
2016-04-24 01:00:00,44.0,42.23242
2016-04-24 02:00:00,56.0,43.394775
2016-04-24 03:00:00,70.0,45.713867
2016-04-24 04:00:00,55.0,49.431152
2016-04-24 05:00:00,56.0,53.036133
2016-04-24 06:00:00,47.0,55.652832
2016-04-24 07:00:00,47.0,60.807617
2016-04-24 08:00:00,62.0,68.28711
2016-04-24 09:00:00,71.0,71.22949
2016-04-24 10:00:00,75.0,64.62598
2016-04-24 11:00:00,85.0,60.987305
